fixture_id,fixture_date,team_name,team_id,opponent_name,round_,season,league_name,opponent_id,goals_for,goals_against,points,venue,ongoing,result,cum_sum_points,cum_sum_goals_for,cum_sum_goals_against,cum_sum_wins,cum_sum_draws,cum_sum_loses,last_5_matches,last_10_matches,last_3_matches,last_match,next_match,last_venue,next_venue,last_match_goals_for,next_match_goals_for,last_match_goals_against,next_match_goals_against,rank_,final_rank_
1180662,2024-10-26 18:30:00,Atletico Paranaense,134,Cruzeiro,31,2024,Serie A,135,3.0,0.0,3,home,False,win,34.0,32.0,37.0,9.0,7.0,14.0,1.0,3.0,0.0,0.0,0.0,away,home,0.0,1.0,1.0,2.0,16,17
1180589,2024-08-26 21:00:00,Atletico Paranaense,134,Vasco DA Gama,24,2024,Serie A,133,1.0,2.0,0,away,False,lose,29.0,26.0,26.0,8.0,5.0,9.0,4.0,10.0,1.0,0.0,0.0,home,home,1.0,0.0,2.0,2.0,10,17
1180553,2024-07-28 19:00:00,Atletico Paranaense,134,Cuiaba,20,2024,Serie A,1193,2.0,1.0,3,away,False,win,28.0,22.0,18.0,8.0,4.0,6.0,6.0,12.0,3.0,0.0,0.0,away,home,0.0,0.0,1.0,2.0,8,17
1180712,2024-12-01 18:30:00,Atletico Paranaense,134,Fluminense,36,2024,Serie A,124,1.0,1.0,1,home,False,draw,42.0,39.0,43.0,11.0,9.0,16.0,7.0,10.0,7.0,1.0,0.0,away,home,1.0,1.0,1.0,2.0,14,17
1180697,2024-11-24 16:00:00,Atletico Paranaense,134,Bahia,35,2024,Serie A,118,1.0,1.0,1,away,False,draw,41.0,38.0,42.0,11.0,8.0,16.0,9.0,10.0,6.0,3.0,1.0,home,home,2.0,1.0,0.0,1.0,14,17
1180722,2024-12-05 20:00:00,Atletico Paranaense,134,RB Bragantino,37,2024,Serie A,794,1.0,2.0,0,home,False,lose,42.0,40.0,45.0,11.0,9.0,17.0,8.0,11.0,5.0,1.0,0.0,home,away,1.0,0.0,1.0,1.0,16,17
1180562,2024-08-04 16:00:00,Atletico Paranaense,134,Gremio,21,2024,Serie A,130,0.0,2.0,0,home,False,lose,28.0,22.0,20.0,8.0,4.0,7.0,6.0,12.0,3.0,3.0,1.0,away,away,2.0,2.0,1.0,2.0,8,17
1180602,2024-09-01 18:30:00,Atletico Paranaense,134,Palmeiras,25,2024,Serie A,121,0.0,2.0,0,home,False,lose,29.0,26.0,28.0,8.0,5.0,10.0,4.0,10.0,1.0,0.0,1.0,away,home,1.0,1.0,2.0,1.0,12,17
1180362,2024-04-14 16:00:00,Atletico Paranaense,134,Cuiaba,1,2024,Serie A,1193,4.0,0.0,3,home,False,win,3.0,4.0,0.0,1.0,0.0,0.0,,,,,0.0,,away,,0.0,,2.0,1,17
1180394,2024-04-28 18:30:00,Atletico Paranaense,134,Juventude,4,2024,Serie A,152,1.0,1.0,1,away,False,draw,7.0,6.0,3.0,2.0,1.0,1.0,,,6.0,3.0,3.0,home,home,1.0,1.0,0.0,0.0,4,17
1180582,2024-08-18 18:30:00,Atletico Paranaense,134,Juventude,23,2024,Serie A,152,1.0,2.0,0,home,False,lose,29.0,25.0,24.0,8.0,5.0,8.0,4.0,11.0,4.0,1.0,0.0,away,away,2.0,1.0,2.0,2.0,9,17
1180466,2024-06-26 19:00:00,Atletico Paranaense,134,Cruzeiro,12,2024,Serie A,135,0.0,2.0,0,away,False,lose,19.0,15.0,10.0,5.0,4.0,3.0,6.0,16.0,3.0,1.0,3.0,home,away,1.0,1.0,1.0,0.0,6,17
1180681,2024-11-09 21:00:00,Atletico Paranaense,134,Sao Paulo,33,2024,Serie A,126,1.0,2.0,0,away,False,lose,34.0,34.0,41.0,9.0,7.0,16.0,3.0,5.0,3.0,0.0,3.0,home,home,1.0,1.0,2.0,0.0,18,17
1180432,2024-06-13 20:00:00,Atletico Paranaense,134,Criciuma,8,2024,Serie A,140,3.0,1.0,3,home,False,win,16.0,12.0,5.0,5.0,1.0,2.0,10.0,,6.0,0.0,1.0,away,home,0.0,1.0,1.0,1.0,4,17
1180477,2024-06-30 18:30:00,Atletico Paranaense,134,Vitoria,13,2024,Serie A,136,1.0,0.0,3,away,False,win,22.0,16.0,10.0,6.0,4.0,3.0,6.0,16.0,2.0,0.0,0.0,away,home,0.0,1.0,2.0,2.0,5,17
1180542,2024-11-16 18:30:00,Atletico Paranaense,134,Atletico-MG,19,2024,Serie A,1062,1.0,0.0,3,home,False,win,37.0,35.0,41.0,10.0,7.0,16.0,3.0,5.0,3.0,0.0,3.0,away,home,1.0,2.0,2.0,0.0,6,17
1180449,2024-06-19 19:00:00,Atletico Paranaense,134,Botafogo,10,2024,Serie A,120,1.0,1.0,1,away,False,draw,18.0,14.0,7.0,5.0,3.0,2.0,10.0,,4.0,1.0,1.0,home,home,1.0,1.0,1.0,1.0,4,17
1180531,2024-07-21 18:30:00,Atletico Paranaense,134,RB Bragantino,18,2024,Serie A,794,0.0,1.0,0,away,False,lose,25.0,20.0,17.0,7.0,4.0,6.0,6.0,12.0,3.0,0.0,3.0,home,away,1.0,2.0,3.0,1.0,8,17
1180642,2024-10-05 16:30:00,Atletico Paranaense,134,Botafogo,29,2024,Serie A,120,0.0,1.0,0,home,False,lose,31.0,27.0,31.0,8.0,7.0,12.0,2.0,6.0,2.0,0.0,0.0,away,away,0.0,2.0,1.0,5.0,15,17
1180692,2024-11-20 16:30:00,Atletico Paranaense,134,Atletico Goianiense,34,2024,Serie A,144,2.0,0.0,3,home,False,win,40.0,37.0,41.0,11.0,7.0,16.0,6.0,8.0,3.0,3.0,1.0,home,away,1.0,1.0,0.0,1.0,14,17
1180462,2024-06-23 16:00:00,Atletico Paranaense,134,Corinthians,11,2024,Serie A,131,1.0,1.0,1,home,False,draw,19.0,15.0,8.0,5.0,4.0,2.0,8.0,18.0,5.0,1.0,0.0,away,away,1.0,0.0,1.0,2.0,5,17
1180512,2024-07-10 19:00:00,Atletico Paranaense,134,Bahia,16,2024,Serie A,118,1.0,3.0,0,home,False,lose,25.0,20.0,16.0,7.0,4.0,5.0,7.0,15.0,6.0,3.0,0.0,away,away,2.0,0.0,1.0,1.0,11,17
1180612,2024-09-14 18:30:00,Atletico Paranaense,134,Fortaleza EC,26,2024,Serie A,154,1.0,1.0,1,home,False,draw,30.0,27.0,29.0,8.0,6.0,10.0,1.0,7.0,0.0,0.0,1.0,home,away,0.0,0.0,2.0,0.0,13,17
1180402,2024-05-05 16:00:00,Atletico Paranaense,134,Vasco DA Gama,5,2024,Serie A,133,1.0,0.0,3,home,False,win,10.0,7.0,3.0,3.0,1.0,1.0,,,4.0,1.0,3.0,away,away,1.0,2.0,1.0,0.0,5,17
1180442,2024-06-16 16:00:00,Atletico Paranaense,134,Flamengo,9,2024,Serie A,127,1.0,1.0,1,home,False,draw,17.0,13.0,6.0,5.0,2.0,2.0,10.0,,6.0,3.0,1.0,home,away,3.0,1.0,1.0,1.0,4,17
1180492,2024-07-03 21:30:00,Atletico Paranaense,134,Sao Paulo,14,2024,Serie A,126,1.0,2.0,0,home,False,lose,22.0,17.0,12.0,6.0,4.0,4.0,6.0,16.0,4.0,3.0,3.0,away,away,1.0,2.0,0.0,1.0,6,17
1180518,2024-10-22 19:30:00,Atletico Paranaense,134,Fluminense,17,2024,Serie A,124,0.0,1.0,0,away,False,lose,31.0,29.0,37.0,8.0,7.0,14.0,2.0,3.0,0.0,0.0,3.0,away,home,2.0,3.0,5.0,0.0,6,17
1180650,2024-10-17 20:00:00,Atletico Paranaense,134,Corinthians,30,2024,Serie A,131,2.0,5.0,0,away,False,lose,31.0,29.0,36.0,8.0,7.0,13.0,2.0,6.0,1.0,0.0,0.0,home,away,0.0,0.0,1.0,1.0,18,17
1180503,2024-07-07 18:30:00,Atletico Paranaense,134,Atletico Goianiense,15,2024,Serie A,144,2.0,1.0,3,away,False,win,25.0,19.0,13.0,7.0,4.0,4.0,5.0,15.0,3.0,0.0,0.0,home,home,1.0,1.0,2.0,3.0,6,17
1180565,2024-08-11 19:00:00,Atletico Paranaense,134,Internacional,22,2024,Serie A,119,2.0,2.0,1,away,False,draw,29.0,24.0,22.0,8.0,5.0,7.0,6.0,11.0,3.0,0.0,0.0,home,home,0.0,1.0,2.0,2.0,8,17
1180672,2024-11-02 18:30:00,Atletico Paranaense,134,Vitoria,32,2024,Serie A,136,1.0,2.0,0,home,False,lose,34.0,33.0,39.0,9.0,7.0,15.0,3.0,5.0,3.0,3.0,0.0,home,away,3.0,1.0,0.0,2.0,17,17
1180365,2024-04-17 19:00:00,Atletico Paranaense,134,Gremio,2,2024,Serie A,130,0.0,2.0,0,away,False,lose,3.0,4.0,2.0,1.0,0.0,1.0,,,,3.0,3.0,home,home,4.0,1.0,0.0,0.0,7,17
1180628,2024-09-29 20:00:00,Atletico Paranaense,134,Flamengo,28,2024,Serie A,127,0.0,1.0,0,away,False,lose,31.0,27.0,30.0,8.0,7.0,11.0,2.0,6.0,2.0,1.0,0.0,away,home,0.0,0.0,0.0,1.0,15,17
1180422,2024-06-02 18:30:00,Atletico Paranaense,134,Fortaleza EC,7,2024,Serie A,154,0.0,1.0,0,away,False,lose,13.0,9.0,4.0,4.0,1.0,2.0,10.0,,7.0,3.0,3.0,away,home,2.0,3.0,0.0,1.0,5,17
1180624,2024-09-23 18:30:00,Atletico Paranaense,134,Criciuma,27,2024,Serie A,140,0.0,0.0,1,away,False,draw,31.0,27.0,29.0,8.0,7.0,10.0,2.0,8.0,1.0,1.0,0.0,home,away,1.0,0.0,1.0,1.0,13,17
1180382,2024-04-21 16:00:00,Atletico Paranaense,134,Internacional,3,2024,Serie A,119,1.0,0.0,3,home,False,win,6.0,5.0,2.0,2.0,0.0,1.0,,,,0.0,1.0,away,away,0.0,1.0,2.0,1.0,6,17
1180410,2024-05-12 16:00:00,Atletico Paranaense,134,Palmeiras,6,2024,Serie A,121,2.0,0.0,3,away,False,win,13.0,9.0,3.0,4.0,1.0,1.0,10.0,,7.0,3.0,0.0,home,away,1.0,0.0,0.0,1.0,5,17
1180726,2024-12-08 16:00:00,Atletico Paranaense,134,Atletico-MG,38,2024,Serie A,1062,0.0,1.0,0,away,False,lose,42.0,40.0,46.0,11.0,9.0,18.0,8.0,11.0,2.0,0.0,,home,,1.0,,2.0,,17,17
1180590,2024-08-24 18:30:00,Cuiaba,1193,Palmeiras,24,2024,Serie A,121,0.0,5.0,0,away,False,lose,18.0,21.0,34.0,4.0,6.0,12.0,1.0,7.0,1.0,1.0,3.0,away,home,1.0,2.0,1.0,1.0,19,20
1180553,2024-07-28 19:00:00,Cuiaba,1193,Atletico Paranaense,20,2024,Serie A,134,1.0,2.0,0,home,False,lose,17.0,19.0,24.0,4.0,5.0,9.0,5.0,13.0,4.0,0.0,0.0,home,away,0.0,0.0,1.0,1.0,18,20
1180713,2024-11-30 19:30:00,Cuiaba,1193,Bahia,36,2024,Serie A,118,1.0,2.0,0,home,False,lose,30.0,28.0,46.0,6.0,12.0,18.0,3.0,8.0,2.0,1.0,0.0,away,away,1.0,0.0,1.0,1.0,19,20
1180704,2024-11-23 19:30:00,Cuiaba,1193,Juventude,35,2024,Serie A,152,1.0,1.0,1,away,False,draw,30.0,27.0,44.0,6.0,12.0,17.0,2.0,7.0,2.0,0.0,0.0,home,home,1.0,1.0,2.0,2.0,19,20
1180718,2024-12-05 20:00:00,Cuiaba,1193,Fluminense,37,2024,Serie A,124,0.0,1.0,0,away,False,lose,30.0,28.0,47.0,6.0,12.0,19.0,3.0,7.0,1.0,0.0,0.0,home,home,1.0,1.0,2.0,2.0,20,20
1180557,2024-08-03 16:00:00,Cuiaba,1193,Vitoria,21,2024,Serie A,136,0.0,1.0,0,away,False,lose,17.0,19.0,25.0,4.0,5.0,10.0,4.0,13.0,3.0,0.0,0.0,home,home,1.0,1.0,2.0,3.0,19,20
1180603,2024-08-31 18:30:00,Cuiaba,1193,Criciuma,25,2024,Serie A,140,2.0,1.0,3,home,False,win,21.0,23.0,35.0,5.0,6.0,12.0,1.0,6.0,1.0,0.0,1.0,away,home,0.0,0.0,5.0,0.0,19,20
1180362,2024-04-14 16:00:00,Cuiaba,1193,Atletico Paranaense,1,2024,Serie A,134,0.0,4.0,0,away,False,lose,0.0,0.0,4.0,0.0,0.0,1.0,,,,,0.0,,away,,0.0,,1.0,20,20
1180393,2024-04-27 18:30:00,Cuiaba,1193,Atletico-MG,4,2024,Serie A,1062,0.0,3.0,0,home,False,lose,0.0,0.0,8.0,0.0,0.0,3.0,,,0.0,0.0,0.0,away,home,0.0,0.0,1.0,2.0,20,20
1180576,2024-08-17 16:00:00,Cuiaba,1193,Atletico-MG,23,2024,Serie A,1062,1.0,1.0,1,away,False,draw,18.0,21.0,29.0,4.0,6.0,11.0,3.0,7.0,0.0,0.0,0.0,home,away,1.0,0.0,3.0,5.0,19,20
1180470,2024-06-26 20:00:00,Cuiaba,1193,Corinthians,12,2024,Serie A,131,1.0,1.0,1,away,False,draw,12.0,13.0,16.0,3.0,3.0,6.0,10.0,11.0,7.0,1.0,1.0,home,home,0.0,1.0,0.0,1.0,14,20
1180679,2024-11-09 16:30:00,Cuiaba,1193,Botafogo,33,2024,Serie A,120,0.0,0.0,1,away,False,draw,29.0,25.0,41.0,6.0,11.0,16.0,5.0,10.0,1.0,1.0,0.0,away,home,0.0,1.0,0.0,2.0,19,20
1180426,2024-06-13 19:00:00,Cuiaba,1193,Cruzeiro,8,2024,Serie A,135,1.0,2.0,0,away,False,lose,4.0,6.0,15.0,1.0,1.0,6.0,4.0,,4.0,3.0,3.0,away,home,5.0,5.0,2.0,0.0,19,20
1180483,2024-06-29 18:30:00,Cuiaba,1193,RB Bragantino,13,2024,Serie A,794,1.0,1.0,1,home,False,draw,13.0,14.0,17.0,3.0,4.0,6.0,8.0,12.0,5.0,1.0,0.0,away,home,1.0,1.0,1.0,2.0,14,20
1180539,2024-10-25 19:00:00,Cuiaba,1193,Vasco DA Gama,19,2024,Serie A,133,0.0,1.0,0,away,False,lose,27.0,25.0,40.0,6.0,9.0,15.0,5.0,10.0,4.0,1.0,0.0,away,home,0.0,0.0,0.0,1.0,14,20
1180451,2024-06-19 20:00:00,Cuiaba,1193,Sao Paulo,10,2024,Serie A,126,1.0,0.0,3,away,False,win,10.0,12.0,15.0,3.0,1.0,6.0,7.0,,6.0,3.0,1.0,home,home,5.0,0.0,0.0,0.0,13,20
1180533,2024-07-21 20:00:00,Cuiaba,1193,Fluminense,18,2024,Serie A,124,0.0,1.0,0,home,False,lose,17.0,18.0,22.0,4.0,5.0,8.0,6.0,16.0,4.0,3.0,0.0,away,home,2.0,1.0,1.0,2.0,16,20
1180643,2024-10-05 19:00:00,Cuiaba,1193,Sao Paulo,29,2024,Serie A,126,2.0,0.0,3,home,False,win,26.0,25.0,39.0,6.0,8.0,14.0,5.0,6.0,1.0,0.0,1.0,away,away,0.0,0.0,1.0,0.0,19,20
1180693,2024-11-20 19:00:00,Cuiaba,1193,Flamengo,34,2024,Serie A,127,1.0,2.0,0,home,False,lose,29.0,26.0,43.0,6.0,11.0,17.0,3.0,8.0,2.0,1.0,1.0,away,away,0.0,1.0,0.0,1.0,19,20
1180463,2024-06-22 18:30:00,Cuiaba,1193,Atletico Goianiense,11,2024,Serie A,144,0.0,0.0,1,home,False,draw,11.0,12.0,15.0,3.0,2.0,6.0,10.0,10.0,6.0,3.0,1.0,away,away,1.0,1.0,0.0,1.0,14,20
1180513,2024-09-05 20:00:00,Cuiaba,1193,Juventude,16,2024,Serie A,152,0.0,0.0,1,home,False,draw,22.0,23.0,35.0,5.0,7.0,12.0,4.0,8.0,4.0,3.0,0.0,home,away,2.0,0.0,1.0,3.0,12,20
1180605,2024-09-16 20:00:00,Cuiaba,1193,Internacional,26,2024,Serie A,119,0.0,3.0,0,away,False,lose,22.0,23.0,38.0,5.0,7.0,13.0,5.0,9.0,4.0,1.0,1.0,home,home,0.0,0.0,0.0,0.0,19,20
1180403,2024-05-05 18:30:00,Cuiaba,1193,Palmeiras,5,2024,Serie A,121,0.0,2.0,0,home,False,lose,0.0,0.0,10.0,0.0,0.0,4.0,,,0.0,0.0,0.0,home,home,0.0,0.0,3.0,1.0,20,20
1180443,2024-06-16 18:30:00,Cuiaba,1193,Fortaleza EC,9,2024,Serie A,154,5.0,0.0,3,home,False,win,7.0,11.0,15.0,2.0,1.0,6.0,4.0,,4.0,0.0,3.0,away,away,1.0,1.0,2.0,0.0,14,20
1180493,2024-07-03 19:00:00,Cuiaba,1193,Botafogo,14,2024,Serie A,120,1.0,2.0,0,home,False,lose,13.0,15.0,19.0,3.0,4.0,7.0,9.0,13.0,3.0,1.0,1.0,home,away,1.0,1.0,1.0,1.0,15,20
1180517,2024-07-13 16:00:00,Cuiaba,1193,Bahia,17,2024,Serie A,118,2.0,1.0,3,away,False,win,17.0,18.0,21.0,4.0,5.0,7.0,4.0,14.0,2.0,1.0,0.0,away,home,1.0,0.0,1.0,1.0,16,20
1180653,2024-10-18 19:00:00,Cuiaba,1193,Atletico Goianiense,30,2024,Serie A,144,0.0,0.0,1,away,False,draw,27.0,25.0,39.0,6.0,9.0,14.0,5.0,9.0,4.0,3.0,0.0,home,away,2.0,0.0,0.0,1.0,19,20
1180498,2024-07-06 20:00:00,Cuiaba,1193,Flamengo,15,2024,Serie A,127,1.0,1.0,1,away,False,draw,14.0,16.0,20.0,3.0,5.0,7.0,6.0,13.0,2.0,0.0,3.0,home,away,1.0,2.0,2.0,1.0,16,20
1180663,2024-10-28 19:00:00,Cuiaba,1193,Corinthians,31,2024,Serie A,131,0.0,1.0,0,home,False,lose,27.0,25.0,41.0,6.0,9.0,16.0,5.0,10.0,4.0,0.0,1.0,away,away,0.0,0.0,1.0,0.0,19,20
1180671,2024-11-02 16:00:00,Cuiaba,1193,RB Bragantino,32,2024,Serie A,794,0.0,0.0,1,away,False,draw,28.0,25.0,41.0,6.0,10.0,16.0,4.0,9.0,1.0,0.0,1.0,home,away,0.0,0.0,1.0,0.0,19,20
1180373,2024-06-05 20:00:00,Cuiaba,1193,Vitoria,2,2024,Serie A,136,0.0,0.0,1,home,False,draw,1.0,0.0,11.0,0.0,1.0,5.0,,,,0.0,3.0,home,away,0.0,5.0,1.0,2.0,18,20
1180632,2024-09-29 16:00:00,Cuiaba,1193,Fortaleza EC,28,2024,Serie A,154,0.0,1.0,0,away,False,lose,23.0,23.0,39.0,5.0,8.0,14.0,5.0,6.0,2.0,1.0,3.0,home,home,0.0,2.0,0.0,0.0,19,20
1180423,2024-06-01 18:30:00,Cuiaba,1193,Internacional,7,2024,Serie A,119,0.0,1.0,0,home,False,lose,0.0,0.0,11.0,0.0,0.0,5.0,0.0,,0.0,0.0,1.0,home,home,0.0,0.0,2.0,0.0,20,20
1180623,2024-09-22 18:30:00,Cuiaba,1193,Cruzeiro,27,2024,Serie A,135,0.0,0.0,1,home,False,draw,23.0,23.0,38.0,5.0,8.0,13.0,5.0,8.0,4.0,0.0,0.0,away,away,0.0,0.0,3.0,1.0,19,20
1180375,2024-04-20 18:30:00,Cuiaba,1193,Gremio,3,2024,Serie A,130,0.0,1.0,0,away,False,lose,0.0,0.0,5.0,0.0,0.0,2.0,,,,0.0,0.0,away,home,0.0,0.0,4.0,3.0,20,20
1180414,2024-06-09 16:00:00,Cuiaba,1193,Criciuma,6,2024,Serie A,140,5.0,2.0,3,away,False,win,4.0,5.0,13.0,1.0,1.0,5.0,1.0,,1.0,1.0,0.0,home,away,0.0,1.0,0.0,2.0,18,20
1180733,2024-12-08 16:00:00,Cuiaba,1193,Vasco DA Gama,38,2024,Serie A,133,1.0,2.0,0,home,False,lose,30.0,29.0,49.0,6.0,12.0,20.0,2.0,7.0,1.0,0.0,,away,,0.0,,1.0,,20,20
1180573,2024-08-10 19:00:00,Cuiaba,1193,Gremio,22,2024,Serie A,130,1.0,3.0,0,home,False,lose,17.0,20.0,28.0,4.0,5.0,11.0,4.0,10.0,0.0,0.0,1.0,away,away,0.0,1.0,1.0,1.0,19,20
1351157,2025-06-12 19:00:00,Bahia,118,RB Bragantino,12,2025,Serie A,794,3.0,0.0,3,away,False,win,21.0,14.0,11.0,6.0,3.0,3.0,9.0,17.0,6.0,3.0,3.0,home,home,2.0,2.0,1.0,1.0,10,7
1351235,2025-08-16 21:00:00,Bahia,118,Corinthians,20,2025,Serie A,131,2.0,1.0,3,away,False,win,33.0,25.0,17.0,9.0,6.0,3.0,9.0,18.0,5.0,1.0,3.0,home,home,3.0,2.0,3.0,0.0,4,7
1478033,2025-11-28 19:00:00,Bahia,118,Juventude,36,2025,Serie A,152,,,0,away,False,,56.0,47.0,43.0,16.0,8.0,11.0,7.0,16.0,4.0,3.0,0.0,home,home,1.0,,0.0,,7,7
1478017,2025-11-23 16:00:00,Bahia,118,Vasco DA Gama,35,2025,Serie A,133,1.0,0.0,3,home,False,win,56.0,47.0,43.0,16.0,8.0,11.0,4.0,13.0,1.0,0.0,0.0,home,away,2.0,,3.0,,6,7
1478037,2025-12-03 20:00:00,Bahia,118,Sport Recife,37,2025,Serie A,123,,,0,home,False,,56.0,47.0,43.0,16.0,8.0,11.0,4.0,13.0,3.0,0.0,0.0,away,away,,,,,7,7
1351250,2025-08-24 16:00:00,Bahia,118,Santos,21,2025,Serie A,128,2.0,0.0,3,home,False,win,36.0,27.0,17.0,10.0,6.0,3.0,9.0,21.0,5.0,3.0,0.0,away,away,2.0,1.0,1.0,5.0,4,7
1351290,2025-09-28 16:00:00,Bahia,118,Palmeiras,25,2025,Serie A,121,1.0,0.0,3,home,False,win,40.0,32.0,28.0,11.0,7.0,6.0,4.0,13.0,1.0,0.0,0.0,away,away,1.0,1.0,3.0,2.0,6,7
1351050,2025-03-30 20:00:00,Bahia,118,Corinthians,1,2025,Serie A,131,1.0,1.0,1,home,False,draw,1.0,1.0,1.0,0.0,1.0,0.0,,,,,1.0,,away,,2.0,,2.0,8,7
1351078,2025-04-17 21:30:00,Bahia,118,Cruzeiro,4,2025,Serie A,135,0.0,3.0,0,away,False,lose,3.0,4.0,7.0,0.0,3.0,1.0,,,3.0,1.0,3.0,home,home,1.0,1.0,1.0,0.0,18,7
1351270,2025-09-15 20:00:00,Bahia,118,Cruzeiro,23,2025,Serie A,135,1.0,2.0,0,home,False,lose,36.0,29.0,24.0,10.0,6.0,5.0,8.0,21.0,6.0,0.0,1.0,away,away,1.0,1.0,5.0,1.0,5,7
1351281,2025-09-20 18:30:00,Bahia,118,Ceara,24,2025,Serie A,129,1.0,1.0,1,away,False,draw,37.0,30.0,25.0,10.0,7.0,5.0,7.0,18.0,3.0,0.0,0.0,home,away,1.0,1.0,2.0,3.0,6,7
1351369,2025-11-08 18:30:00,Bahia,118,Internacional,33,2025,Serie A,119,2.0,2.0,1,away,False,draw,53.0,44.0,40.0,15.0,8.0,10.0,9.0,15.0,3.0,0.0,0.0,away,home,0.0,2.0,3.0,3.0,5,7
1351113,2025-05-10 21:00:00,Bahia,118,Flamengo,8,2025,Serie A,127,0.0,1.0,0,away,False,lose,12.0,7.0,8.0,3.0,3.0,2.0,10.0,,9.0,3.0,3.0,home,home,1.0,2.0,0.0,1.0,8,7
1351170,2025-07-12 21:00:00,Bahia,118,Atletico-MG,13,2025,Serie A,1062,2.0,1.0,3,home,False,win,24.0,16.0,12.0,7.0,3.0,3.0,9.0,19.0,6.0,3.0,1.0,away,away,3.0,1.0,0.0,1.0,8,7
1351230,2025-08-09 21:00:00,Bahia,118,Fluminense,19,2025,Serie A,124,3.0,3.0,1,home,False,draw,30.0,23.0,16.0,8.0,6.0,3.0,11.0,20.0,5.0,1.0,3.0,away,away,0.0,2.0,0.0,1.0,4,7
1351139,2025-05-25 11:00:00,Bahia,118,Gremio,10,2025,Serie A,130,0.0,1.0,0,away,False,lose,15.0,9.0,10.0,4.0,3.0,3.0,12.0,,6.0,3.0,3.0,home,home,2.0,2.0,1.0,1.0,8,7
1351222,2025-08-02 16:00:00,Bahia,118,Sport Recife,18,2025,Serie A,123,0.0,0.0,1,away,False,draw,29.0,20.0,13.0,8.0,5.0,3.0,13.0,22.0,7.0,3.0,1.0,home,home,3.0,3.0,0.0,3.0,4,7
1351330,2025-10-19 20:30:00,Bahia,118,Gremio,29,2025,Serie A,130,4.0,0.0,3,home,False,win,46.0,39.0,32.0,13.0,7.0,8.0,6.0,13.0,3.0,0.0,3.0,away,home,1.0,1.0,2.0,0.0,6,7
1478008,2025-11-20 18:00:00,Bahia,118,Fortaleza EC,34,2025,Serie A,154,2.0,3.0,0,home,False,lose,53.0,46.0,43.0,15.0,8.0,11.0,7.0,16.0,4.0,1.0,3.0,away,home,2.0,1.0,2.0,0.0,7,7
1351150,2025-05-31 18:30:00,Bahia,118,Sao Paulo,11,2025,Serie A,126,2.0,1.0,3,home,False,win,18.0,11.0,11.0,5.0,3.0,3.0,9.0,15.0,3.0,0.0,3.0,away,away,0.0,3.0,1.0,0.0,6,7
1351194,2025-09-24 19:30:00,Bahia,118,Vasco DA Gama,16,2025,Serie A,133,1.0,3.0,0,away,False,lose,37.0,31.0,28.0,10.0,7.0,6.0,7.0,16.0,1.0,1.0,3.0,away,home,1.0,1.0,1.0,0.0,3,7
1351294,2025-10-01 21:30:00,Bahia,118,Botafogo,26,2025,Serie A,120,1.0,2.0,0,away,False,lose,40.0,33.0,30.0,11.0,7.0,7.0,4.0,15.0,4.0,3.0,3.0,home,home,1.0,1.0,0.0,0.0,6,7
1351090,2025-04-21 20:00:00,Bahia,118,Ceara,5,2025,Serie A,129,1.0,0.0,3,home,False,win,6.0,5.0,7.0,1.0,3.0,1.0,,,2.0,0.0,3.0,away,away,0.0,1.0,3.0,0.0,13,7
1351130,2025-05-18 16:00:00,Bahia,118,Vitoria,9,2025,Serie A,136,2.0,1.0,3,home,False,win,15.0,9.0,9.0,4.0,3.0,2.0,9.0,,6.0,0.0,0.0,away,away,0.0,0.0,1.0,1.0,6,7
1351180,2025-10-22 19:00:00,Bahia,118,Internacional,14,2025,Serie A,119,1.0,0.0,3,home,False,win,49.0,40.0,32.0,14.0,7.0,8.0,9.0,13.0,6.0,3.0,0.0,home,away,4.0,0.0,0.0,2.0,1,7
1351210,2025-07-27 18:30:00,Bahia,118,Juventude,17,2025,Serie A,152,3.0,0.0,3,home,False,win,28.0,20.0,13.0,8.0,4.0,3.0,10.0,22.0,7.0,1.0,1.0,away,away,1.0,0.0,1.0,0.0,4,7
1351336,2025-10-25 21:30:00,Bahia,118,Sao Paulo,30,2025,Serie A,126,0.0,2.0,0,away,False,lose,49.0,40.0,34.0,14.0,7.0,9.0,9.0,13.0,6.0,3.0,3.0,home,home,1.0,2.0,0.0,1.0,5,7
1351070,2025-04-13 16:00:00,Bahia,118,Mirassol,3,2025,Serie A,7848,1.0,1.0,1,home,False,draw,3.0,4.0,4.0,0.0,3.0,0.0,,,,1.0,0.0,away,away,2.0,0.0,2.0,3.0,14,7
1351095,2025-04-27 18:30:00,Bahia,118,Palmeiras,6,2025,Serie A,121,1.0,0.0,3,away,False,win,9.0,6.0,7.0,2.0,3.0,1.0,6.0,,4.0,3.0,3.0,home,home,1.0,1.0,0.0,0.0,7,7
1478051,2025-12-07 16:00:00,Bahia,118,Fluminense,38,2025,Serie A,124,,,0,away,False,,56.0,47.0,43.0,16.0,8.0,11.0,4.0,13.0,3.0,0.0,,home,,,,,,7,7
1351191,2025-07-19 16:00:00,Bahia,118,Fortaleza EC,15,2025,Serie A,154,1.0,1.0,1,away,False,draw,25.0,17.0,13.0,7.0,4.0,3.0,12.0,21.0,9.0,3.0,3.0,home,home,2.0,3.0,1.0,0.0,6,7
