type,date,points,position,times
brasileirao_relegation_points,2025-10-19,65.0,3,38
brasileirao_relegation_points,2025-10-19,65.0,6,3
brasileirao_relegation_points,2025-10-19,53.0,8,212
brasileirao_relegation_points,2025-10-19,53.0,9,215
brasileirao_relegation_points,2025-10-19,53.0,10,79
brasileirao_relegation_points,2025-10-19,53.0,11,12
brasileirao_relegation_points,2025-10-19,53.0,7,59
brasileirao_relegation_points,2025-10-19,53.0,6,3
brasileirao_relegation_points,2025-10-19,53.0,12,1
brasileirao_relegation_points,2025-10-19,50.0,9,120
brasileirao_relegation_points,2025-10-19,50.0,10,229
brasileirao_relegation_points,2025-10-19,50.0,12,131
brasileirao_relegation_points,2025-10-19,50.0,11,250
brasileirao_relegation_points,2025-10-19,50.0,8,21
brasileirao_relegation_points,2025-10-19,50.0,13,35
brasileirao_relegation_points,2025-10-19,50.0,7,2
brasileirao_relegation_points,2025-10-19,50.0,14,5
brasileirao_relegation_points,2025-10-19,50.0,15,1
brasileirao_relegation_points,2025-10-19,47.0,12,213
brasileirao_relegation_points,2025-10-19,47.0,13,286
brasileirao_relegation_points,2025-10-19,47.0,14,192
brasileirao_relegation_points,2025-10-19,47.0,10,11
brasileirao_relegation_points,2025-10-19,47.0,11,94
brasileirao_relegation_points,2025-10-19,47.0,15,52
brasileirao_relegation_points,2025-10-19,47.0,16,9
brasileirao_relegation_points,2025-10-19,47.0,9,1
brasileirao_relegation_points,2025-10-19,45.0,14,233
brasileirao_relegation_points,2025-10-19,45.0,15,237
brasileirao_relegation_points,2025-10-19,45.0,13,89
brasileirao_relegation_points,2025-10-19,45.0,16,85
brasileirao_relegation_points,2025-10-19,45.0,12,12
brasileirao_relegation_points,2025-10-19,45.0,17,10
brasileirao_relegation_points,2025-10-19,45.0,11,2
brasileirao_relegation_points,2025-10-19,37.0,17,87
brasileirao_relegation_points,2025-10-19,37.0,18,147
brasileirao_relegation_points,2025-10-19,37.0,19,50
brasileirao_relegation_points,2025-10-19,37.0,16,5
brasileirao_relegation_points,2025-10-19,37.0,20,1
brasileirao_relegation_points,2025-10-19,36.0,18,147
brasileirao_relegation_points,2025-10-19,36.0,19,77
brasileirao_relegation_points,2025-10-19,36.0,17,41
brasileirao_relegation_points,2025-10-19,36.0,20,8
brasileirao_relegation_points,2025-10-19,36.0,16,1
brasileirao_relegation_points,2025-10-19,82.0,1,112
brasileirao_relegation_points,2025-10-19,82.0,2,29
brasileirao_relegation_points,2025-10-19,66.0,3,63
brasileirao_relegation_points,2025-10-19,66.0,4,135
brasileirao_relegation_points,2025-10-19,66.0,5,26
brasileirao_relegation_points,2025-10-19,66.0,2,1
brasileirao_relegation_points,2025-10-19,66.0,6,3
brasileirao_relegation_points,2025-10-19,61.0,5,154
brasileirao_relegation_points,2025-10-19,61.0,4,49
brasileirao_relegation_points,2025-10-19,61.0,6,101
brasileirao_relegation_points,2025-10-19,61.0,7,14
brasileirao_relegation_points,2025-10-19,54.0,7,115
brasileirao_relegation_points,2025-10-19,54.0,8,231
brasileirao_relegation_points,2025-10-19,54.0,10,16
brasileirao_relegation_points,2025-10-19,54.0,9,92
brasileirao_relegation_points,2025-10-19,54.0,6,18
brasileirao_relegation_points,2025-10-19,54.0,11,1
brasileirao_relegation_points,2025-10-19,54.0,12,1
brasileirao_relegation_points,2025-10-19,48.0,12,278
brasileirao_relegation_points,2025-10-19,48.0,13,205
brasileirao_relegation_points,2025-10-19,48.0,11,183
brasileirao_relegation_points,2025-10-19,48.0,14,80
brasileirao_relegation_points,2025-10-19,48.0,15,19
brasileirao_relegation_points,2025-10-19,48.0,16,3
brasileirao_relegation_points,2025-10-19,48.0,10,64
brasileirao_relegation_points,2025-10-19,48.0,8,1
brasileirao_relegation_points,2025-10-19,48.0,9,10
brasileirao_relegation_points,2025-10-19,43.0,16,205
brasileirao_relegation_points,2025-10-19,43.0,14,51
brasileirao_relegation_points,2025-10-19,43.0,15,176
brasileirao_relegation_points,2025-10-19,43.0,17,56
brasileirao_relegation_points,2025-10-19,43.0,18,4
brasileirao_relegation_points,2025-10-19,43.0,13,9
brasileirao_relegation_points,2025-10-19,41.0,17,175
brasileirao_relegation_points,2025-10-19,41.0,16,138
brasileirao_relegation_points,2025-10-19,41.0,15,35
brasileirao_relegation_points,2025-10-19,41.0,18,25
brasileirao_relegation_points,2025-10-19,41.0,19,1
brasileirao_relegation_points,2025-10-19,41.0,14,1
brasileirao_relegation_points,2025-10-19,35.0,18,147
brasileirao_relegation_points,2025-10-19,35.0,19,108
brasileirao_relegation_points,2025-10-19,35.0,17,25
brasileirao_relegation_points,2025-10-19,35.0,20,6
brasileirao_relegation_points,2025-10-19,28.0,20,105
brasileirao_relegation_points,2025-10-19,28.0,19,22
brasileirao_relegation_points,2025-10-19,28.0,18,1
brasileirao_relegation_points,2025-10-19,86.0,1,61
brasileirao_relegation_points,2025-10-19,86.0,2,1
brasileirao_relegation_points,2025-10-19,60.0,5,141
brasileirao_relegation_points,2025-10-19,60.0,6,146
brasileirao_relegation_points,2025-10-19,60.0,7,41
brasileirao_relegation_points,2025-10-19,60.0,4,16
brasileirao_relegation_points,2025-10-19,59.0,7,68
brasileirao_relegation_points,2025-10-19,59.0,6,184
brasileirao_relegation_points,2025-10-19,59.0,5,96
brasileirao_relegation_points,2025-10-19,59.0,8,6
brasileirao_relegation_points,2025-10-19,59.0,4,5
brasileirao_relegation_points,2025-10-19,42.0,15,70
brasileirao_relegation_points,2025-10-19,42.0,16,178
brasileirao_relegation_points,2025-10-19,42.0,17,124
brasileirao_relegation_points,2025-10-19,42.0,14,11
brasileirao_relegation_points,2025-10-19,42.0,18,8
brasileirao_relegation_points,2025-10-19,40.0,16,87
brasileirao_relegation_points,2025-10-19,40.0,17,145
brasileirao_relegation_points,2025-10-19,40.0,18,56
brasileirao_relegation_points,2025-10-19,40.0,15,11
brasileirao_relegation_points,2025-10-19,79.0,1,109
brasileirao_relegation_points,2025-10-19,79.0,2,93
brasileirao_relegation_points,2025-10-19,76.0,2,116
brasileirao_relegation_points,2025-10-19,76.0,3,16
brasileirao_relegation_points,2025-10-19,76.0,1,37
brasileirao_relegation_points,2025-10-19,68.0,3,110
brasileirao_relegation_points,2025-10-19,68.0,4,83
brasileirao_relegation_points,2025-10-19,68.0,5,7
brasileirao_relegation_points,2025-10-19,68.0,2,2
brasileirao_relegation_points,2025-10-19,64.0,4,149
brasileirao_relegation_points,2025-10-19,64.0,5,103
brasileirao_relegation_points,2025-10-19,64.0,3,18
brasileirao_relegation_points,2025-10-19,64.0,6,16
brasileirao_relegation_points,2025-10-19,63.0,6,43
brasileirao_relegation_points,2025-10-19,63.0,7,2
brasileirao_relegation_points,2025-10-19,63.0,5,131
brasileirao_relegation_points,2025-10-19,63.0,4,117
brasileirao_relegation_points,2025-10-19,63.0,3,13
brasileirao_relegation_points,2025-10-19,46.0,14,263
brasileirao_relegation_points,2025-10-19,46.0,13,215
brasileirao_relegation_points,2025-10-19,46.0,15,137
brasileirao_relegation_points,2025-10-19,46.0,12,74
brasileirao_relegation_points,2025-10-19,46.0,16,35
brasileirao_relegation_points,2025-10-19,46.0,11,9
brasileirao_relegation_points,2025-10-19,46.0,17,1
brasileirao_relegation_points,2025-10-19,46.0,10,1
brasileirao_relegation_points,2025-10-19,33.0,19,156
brasileirao_relegation_points,2025-10-19,33.0,18,58
brasileirao_relegation_points,2025-10-19,33.0,20,44
brasileirao_relegation_points,2025-10-19,33.0,17,1
brasileirao_relegation_points,2025-10-19,25.0,20,61
brasileirao_relegation_points,2025-10-19,88.0,1,8
brasileirao_relegation_points,2025-10-19,69.0,4,39
brasileirao_relegation_points,2025-10-19,69.0,3,126
brasileirao_relegation_points,2025-10-19,69.0,2,3
brasileirao_relegation_points,2025-10-19,29.0,19,42
brasileirao_relegation_points,2025-10-19,29.0,20,126
brasileirao_relegation_points,2025-10-19,29.0,18,2
brasileirao_relegation_points,2025-10-19,26.0,20,93
brasileirao_relegation_points,2025-10-19,26.0,19,2
brasileirao_relegation_points,2025-10-19,89.0,1,8
brasileirao_relegation_points,2025-10-19,78.0,2,128
brasileirao_relegation_points,2025-10-19,78.0,1,81
brasileirao_relegation_points,2025-10-19,78.0,3,4
brasileirao_relegation_points,2025-10-19,18.0,20,2
brasileirao_relegation_points,2025-10-19,83.0,1,97
brasileirao_relegation_points,2025-10-19,83.0,2,19
brasileirao_relegation_points,2025-10-19,24.0,20,39
brasileirao_relegation_points,2025-10-19,85.0,1,60
brasileirao_relegation_points,2025-10-19,85.0,2,2
brasileirao_relegation_points,2025-10-19,70.0,3,134
brasileirao_relegation_points,2025-10-19,70.0,4,22
brasileirao_relegation_points,2025-10-19,70.0,2,10
brasileirao_relegation_points,2025-10-19,22.0,20,18
brasileirao_relegation_points,2025-10-19,74.0,3,60
brasileirao_relegation_points,2025-10-19,74.0,2,81
brasileirao_relegation_points,2025-10-19,74.0,1,8
brasileirao_relegation_points,2025-10-19,27.0,20,110
brasileirao_relegation_points,2025-10-19,27.0,19,9
brasileirao_relegation_points,2025-10-19,31.0,20,114
brasileirao_relegation_points,2025-10-19,31.0,19,113
brasileirao_relegation_points,2025-10-19,31.0,18,18
brasileirao_relegation_points,2025-10-19,30.0,20,120
brasileirao_relegation_points,2025-10-19,30.0,18,14
brasileirao_relegation_points,2025-10-19,30.0,19,75
brasileirao_relegation_points,2025-10-19,39.0,18,87
brasileirao_relegation_points,2025-10-19,39.0,15,4
brasileirao_relegation_points,2025-10-19,39.0,16,48
brasileirao_relegation_points,2025-10-19,39.0,17,164
brasileirao_relegation_points,2025-10-19,39.0,19,11
brasileirao_relegation_points,2025-10-19,73.0,3,75
brasileirao_relegation_points,2025-10-19,73.0,2,72
brasileirao_relegation_points,2025-10-19,73.0,4,3
brasileirao_relegation_points,2025-10-19,73.0,1,2
brasileirao_relegation_points,2025-10-19,80.0,1,113
brasileirao_relegation_points,2025-10-19,80.0,2,63
brasileirao_relegation_points,2025-10-19,84.0,1,79
brasileirao_relegation_points,2025-10-19,84.0,2,7
brasileirao_relegation_points,2025-10-19,87.0,1,16
brasileirao_relegation_points,2025-10-19,21.0,20,10
brasileirao_relegation_points,2025-10-19,20.0,20,7
brasileirao_relegation_points,2025-10-19,23.0,20,19
brasileirao_relegation_points,2025-10-19,91.0,1,1
brasileirao_relegation_points,2025-10-19,19.0,20,1
brasileirao_relegation_points,2025-10-20,83.0,1,112
brasileirao_relegation_points,2025-10-20,83.0,2,23
brasileirao_relegation_points,2025-10-20,78.0,2,111
brasileirao_relegation_points,2025-10-20,78.0,1,107
brasileirao_relegation_points,2025-10-20,78.0,3,5
brasileirao_relegation_points,2025-10-20,73.0,3,54
brasileirao_relegation_points,2025-10-20,73.0,2,82
brasileirao_relegation_points,2025-10-20,73.0,1,5
brasileirao_relegation_points,2025-10-20,73.0,4,2
brasileirao_relegation_points,2025-10-20,69.0,4,47
brasileirao_relegation_points,2025-10-20,69.0,3,130
brasileirao_relegation_points,2025-10-20,69.0,2,4
brasileirao_relegation_points,2025-10-20,69.0,5,1
brasileirao_relegation_points,2025-10-20,62.0,5,166
brasileirao_relegation_points,2025-10-20,62.0,4,101
brasileirao_relegation_points,2025-10-20,62.0,6,66
brasileirao_relegation_points,2025-10-20,62.0,3,4
brasileirao_relegation_points,2025-10-20,62.0,7,2
brasileirao_relegation_points,2025-10-20,59.0,6,146
brasileirao_relegation_points,2025-10-20,59.0,7,53
brasileirao_relegation_points,2025-10-20,59.0,5,95
brasileirao_relegation_points,2025-10-20,59.0,4,13
brasileirao_relegation_points,2025-10-20,59.0,8,4
brasileirao_relegation_points,2025-10-20,53.0,7,70
brasileirao_relegation_points,2025-10-20,53.0,8,195
brasileirao_relegation_points,2025-10-20,53.0,9,182
brasileirao_relegation_points,2025-10-20,53.0,10,69
brasileirao_relegation_points,2025-10-20,53.0,11,13
brasileirao_relegation_points,2025-10-20,53.0,6,3
brasileirao_relegation_points,2025-10-20,52.0,8,156
brasileirao_relegation_points,2025-10-20,52.0,10,174
brasileirao_relegation_points,2025-10-20,52.0,9,270
brasileirao_relegation_points,2025-10-20,52.0,7,36
brasileirao_relegation_points,2025-10-20,52.0,11,37
brasileirao_relegation_points,2025-10-20,52.0,12,4
brasileirao_relegation_points,2025-10-20,52.0,6,2
brasileirao_relegation_points,2025-10-20,51.0,9,213
brasileirao_relegation_points,2025-10-20,51.0,10,255
brasileirao_relegation_points,2025-10-20,51.0,11,145
brasileirao_relegation_points,2025-10-20,51.0,8,70
brasileirao_relegation_points,2025-10-20,51.0,12,38
brasileirao_relegation_points,2025-10-20,51.0,13,3
brasileirao_relegation_points,2025-10-20,51.0,7,6
brasileirao_relegation_points,2025-10-20,51.0,14,1
brasileirao_relegation_points,2025-10-20,51.0,15,1
brasileirao_relegation_points,2025-10-20,50.0,10,249
brasileirao_relegation_points,2025-10-20,50.0,12,108
brasileirao_relegation_points,2025-10-20,50.0,9,123
brasileirao_relegation_points,2025-10-20,50.0,11,261
brasileirao_relegation_points,2025-10-20,50.0,8,19
brasileirao_relegation_points,2025-10-20,50.0,13,23
brasileirao_relegation_points,2025-10-20,48.0,11,170
brasileirao_relegation_points,2025-10-20,48.0,12,289
brasileirao_relegation_points,2025-10-20,48.0,14,88
brasileirao_relegation_points,2025-10-20,48.0,13,209
