type,date,team,n_simulations
brasileirao_title,2025-08-24,Flamengo,600
brasileirao_title,2025-08-24,Palmeiras,238
brasileirao_title,2025-08-24,Cruzeiro,95
brasileirao_title,2025-08-24,Bahia,28
brasileirao_title,2025-08-24,Botafogo,23
brasileirao_title,2025-08-24,Mirassol,4
brasileirao_title,2025-08-24,Sao Paulo,2
brasileirao_relegation,2025-08-24,Fortaleza EC,818
brasileirao_relegation,2025-08-24,Vitoria,386
brasileirao_relegation,2025-08-24,Juventude,744
brasileirao_relegation,2025-08-24,Sport Recife,884
brasileirao_relegation,2025-08-24,Vasco DA Gama,335
brasileirao_relegation,2025-08-24,Santos,381
brasileirao_relegation,2025-08-24,Ceara,90
brasileirao_relegation,2025-08-24,Internacional,43
brasileirao_relegation,2025-08-24,Gremio,137
brasileirao_relegation,2025-08-24,Atletico-MG,68
brasileirao_relegation,2025-08-24,Corinthians,40
brasileirao_relegation,2025-08-24,Fluminense,17
brasileirao_relegation,2025-08-24,RB Bragantino,15
brasileirao_relegation,2025-08-24,Sao Paulo,2
brasileirao_title,2025-08-25,Flamengo,651
brasileirao_title,2025-08-25,Palmeiras,254
brasileirao_title,2025-08-25,Botafogo,19
brasileirao_title,2025-08-25,Cruzeiro,41
brasileirao_title,2025-08-25,Bahia,22
brasileirao_title,2025-08-25,Mirassol,3
brasileirao_relegation,2025-08-25,Ceara,79
brasileirao_relegation,2025-08-25,Fortaleza EC,785
brasileirao_relegation,2025-08-25,Vitoria,601
brasileirao_relegation,2025-08-25,Sport Recife,911
brasileirao_relegation,2025-08-25,Corinthians,35
brasileirao_relegation,2025-08-25,Juventude,698
brasileirao_relegation,2025-08-25,Vasco DA Gama,282
brasileirao_relegation,2025-08-25,Fluminense,13
brasileirao_relegation,2025-08-25,Internacional,50
brasileirao_relegation,2025-08-25,Santos,332
brasileirao_relegation,2025-08-25,Atletico-MG,40
brasileirao_relegation,2025-08-25,Gremio,110
brasileirao_relegation,2025-08-25,Sao Paulo,2
brasileirao_relegation,2025-08-25,RB Bragantino,22
brasileirao_title,2025-08-30,Flamengo,645
brasileirao_title,2025-08-30,Palmeiras,258
brasileirao_title,2025-08-30,Cruzeiro,41
brasileirao_title,2025-08-30,Bahia,15
brasileirao_title,2025-08-30,Botafogo,31
brasileirao_relegation,2025-08-30,Juventude,525
brasileirao_relegation,2025-08-30,Vasco DA Gama,302
brasileirao_relegation,2025-08-30,Fortaleza EC,784
brasileirao_relegation,2025-08-30,Vitoria,586
brasileirao_relegation,2025-08-30,Sport Recife,935
brasileirao_relegation,2025-08-30,Ceara,135
brasileirao_relegation,2025-08-30,Santos,380
brasileirao_relegation,2025-08-30,Internacional,58
brasileirao_relegation,2025-08-30,Corinthians,42
brasileirao_relegation,2025-08-30,Gremio,112
brasileirao_relegation,2025-08-30,Atletico-MG,55
brasileirao_relegation,2025-08-30,Fluminense,12
brasileirao_relegation,2025-08-30,RB Bragantino,30
brasileirao_relegation,2025-08-30,Sao Paulo,4
brasileirao_title,2025-08-31,Flamengo,537
brasileirao_title,2025-08-31,Palmeiras,295
brasileirao_title,2025-08-31,Mirassol,10
brasileirao_title,2025-08-31,Cruzeiro,79
brasileirao_title,2025-08-31,Botafogo,59
brasileirao_title,2025-08-31,Bahia,10
brasileirao_relegation,2025-08-31,Juventude,539
brasileirao_relegation,2025-08-31,Fortaleza EC,866
brasileirao_relegation,2025-08-31,Vitoria,516
brasileirao_relegation,2025-08-31,Sport Recife,951
brasileirao_relegation,2025-08-31,Ceara,160
brasileirao_relegation,2025-08-31,Corinthians,60
brasileirao_relegation,2025-08-31,Santos,423
brasileirao_relegation,2025-08-31,Vasco DA Gama,195
brasileirao_relegation,2025-08-31,RB Bragantino,42
brasileirao_relegation,2025-08-31,Gremio,103
brasileirao_relegation,2025-08-31,Fluminense,16
brasileirao_relegation,2025-08-31,Atletico-MG,62
brasileirao_relegation,2025-08-31,Internacional,24
brasileirao_relegation,2025-08-31,Sao Paulo,3
brasileirao_title,2025-09-13,Flamengo,486
brasileirao_title,2025-09-13,Palmeiras,368
brasileirao_title,2025-09-13,Cruzeiro,81
brasileirao_title,2025-09-13,Botafogo,41
brasileirao_title,2025-09-13,Mirassol,8
brasileirao_title,2025-09-13,Bahia,6
brasileirao_relegation,2025-09-13,Santos,417
brasileirao_relegation,2025-09-13,Fortaleza EC,761
brasileirao_relegation,2025-09-13,Sport Recife,958
brasileirao_relegation,2025-09-13,Juventude,508
brasileirao_relegation,2025-09-13,Internacional,53
brasileirao_relegation,2025-09-13,Vitoria,544
brasileirao_relegation,2025-09-13,Gremio,176
brasileirao_relegation,2025-09-13,Corinthians,25
brasileirao_relegation,2025-09-13,Ceara,152
brasileirao_relegation,2025-09-13,Vasco DA Gama,200
brasileirao_relegation,2025-09-13,Atletico-MG,81
brasileirao_relegation,2025-09-13,Fluminense,40
brasileirao_relegation,2025-09-13,RB Bragantino,43
brasileirao_relegation,2025-09-13,Sao Paulo,2
brasileirao_title,2025-09-14,Palmeiras,341
brasileirao_title,2025-09-14,Flamengo,568
brasileirao_title,2025-09-14,Cruzeiro,57
brasileirao_title,2025-09-14,Botafogo,13
brasileirao_title,2025-09-14,Mirassol,7
brasileirao_title,2025-09-14,Bahia,4
brasileirao_relegation,2025-09-14,Fortaleza EC,758
brasileirao_relegation,2025-09-14,Santos,379
brasileirao_relegation,2025-09-14,Sport Recife,964
brasileirao_relegation,2025-09-14,Vasco DA Gama,190
brasileirao_relegation,2025-09-14,Juventude,637
brasileirao_relegation,2025-09-14,Vitoria,522
brasileirao_relegation,2025-09-14,Gremio,169
brasileirao_relegation,2025-09-14,Ceara,121
brasileirao_relegation,2025-09-14,Atletico-MG,94
brasileirao_relegation,2025-09-14,Internacional,27
brasileirao_relegation,2025-09-14,Fluminense,33
brasileirao_relegation,2025-09-14,RB Bragantino,40
brasileirao_relegation,2025-09-14,Corinthians,26
brasileirao_title,2025-09-15,Flamengo,560
brasileirao_title,2025-09-15,Palmeiras,322
brasileirao_title,2025-09-15,Cruzeiro,88
brasileirao_title,2025-09-15,Botafogo,15
brasileirao_title,2025-09-15,Mirassol,4
brasileirao_title,2025-09-15,Bahia,1
brasileirao_relegation,2025-09-15,Juventude,646
brasileirao_relegation,2025-09-15,Gremio,180
brasileirao_relegation,2025-09-15,Vitoria,525
brasileirao_relegation,2025-09-15,Sport Recife,964
brasileirao_relegation,2025-09-15,Fortaleza EC,708
brasileirao_relegation,2025-09-15,Atletico-MG,89
brasileirao_relegation,2025-09-15,Santos,381
brasileirao_relegation,2025-09-15,Vasco DA Gama,191
brasileirao_relegation,2025-09-15,Ceara,143
brasileirao_relegation,2025-09-15,Corinthians,26
brasileirao_relegation,2025-09-15,RB Bragantino,33
brasileirao_relegation,2025-09-15,Fluminense,43
brasileirao_relegation,2025-09-15,Bahia,1
brasileirao_relegation,2025-09-15,Internacional,30
brasileirao_title,2025-09-17,Palmeiras,338
brasileirao_title,2025-09-17,Flamengo,547
brasileirao_title,2025-09-17,Cruzeiro,95
brasileirao_title,2025-09-17,Botafogo,7
brasileirao_title,2025-09-17,Mirassol,3
brasileirao_relegation,2025-09-17,Gremio,166
brasileirao_relegation,2025-09-17,Santos,367
brasileirao_relegation,2025-09-17,Fortaleza EC,742
brasileirao_relegation,2025-09-17,Sport Recife,957
brasileirao_relegation,2025-09-17,Internacional,32
brasileirao_relegation,2025-09-17,Vitoria,532
brasileirao_relegation,2025-09-17,Juventude,663
brasileirao_relegation,2025-09-17,Atletico-MG,97
brasileirao_relegation,2025-09-17,Ceara,110
brasileirao_relegation,2025-09-17,Vasco DA Gama,178
brasileirao_relegation,2025-09-17,RB Bragantino,49
brasileirao_relegation,2025-09-17,Corinthians,27
brasileirao_relegation,2025-09-17,Fluminense,40
brasileirao_title,2025-09-20,Palmeiras,370
brasileirao_title,2025-09-20,Flamengo,544
brasileirao_title,2025-09-20,Cruzeiro,68
brasileirao_title,2025-09-20,Botafogo,5
brasileirao_title,2025-09-20,Mirassol,2
brasileirao_title,2025-09-20,Sao Paulo,1
brasileirao_relegation,2025-09-20,Gremio,139
brasileirao_relegation,2025-09-20,Vitoria,690
brasileirao_relegation,2025-09-20,Sport Recife,957
brasileirao_relegation,2025-09-20,Ceara,115
brasileirao_relegation,2025-09-20,RB Bragantino,33
brasileirao_relegation,2025-09-20,Vasco DA Gama,180
brasileirao_relegation,2025-09-20,Fortaleza EC,751
brasileirao_relegation,2025-09-20,Juventude,592
brasileirao_relegation,2025-09-20,Santos,343
brasileirao_relegation,2025-09-20,Atletico-MG,115
brasileirao_relegation,2025-09-20,Internacional,23
brasileirao_relegation,2025-09-20,Corinthians,15
brasileirao_relegation,2025-09-20,Fluminense,7
brasileirao_title,2025-09-21,Flamengo,446
brasileirao_title,2025-09-21,Palmeiras,423
brasileirao_title,2025-09-21,Cruzeiro,104
brasileirao_title,2025-09-21,Mirassol,8
brasileirao_title,2025-09-21,Botafogo,9
brasileirao_relegation,2025-09-21,Gremio,63
brasileirao_relegation,2025-09-21,Vitoria,702
brasileirao_relegation,2025-09-21,Fortaleza EC,769
brasileirao_relegation,2025-09-21,Sport Recife,917
brasileirao_relegation,2025-09-21,Juventude,738
brasileirao_relegation,2025-09-21,Vasco DA Gama,171
brasileirao_relegation,2025-09-21,Santos,207
brasileirao_relegation,2025-09-21,Internacional,76
brasileirao_relegation,2025-09-21,Ceara,121
brasileirao_relegation,2025-09-21,Atletico-MG,97
brasileirao_relegation,2025-09-21,RB Bragantino,52
brasileirao_relegation,2025-09-21,Corinthians,39
brasileirao_relegation,2025-09-21,Fluminense,7
brasileirao_relegation,2025-09-21,Bahia,1
brasileirao_title,2025-09-24,Flamengo,460
brasileirao_title,2025-09-24,Palmeiras,400
brasileirao_title,2025-09-24,Cruzeiro,117
brasileirao_title,2025-09-24,Botafogo,5
brasileirao_title,2025-09-24,Mirassol,8
brasileirao_relegation,2025-09-24,Vitoria,703
brasileirao_relegation,2025-09-24,Juventude,733
brasileirao_relegation,2025-09-24,Sport Recife,931
brasileirao_relegation,2025-09-24,Fortaleza EC,772
brasileirao_relegation,2025-09-24,Santos,244
brasileirao_relegation,2025-09-24,Internacional,98
brasileirao_relegation,2025-09-24,RB Bragantino,46
brasileirao_relegation,2025-09-24,Ceara,132
brasileirao_relegation,2025-09-24,Corinthians,46
brasileirao_relegation,2025-09-24,Gremio,55
brasileirao_relegation,2025-09-24,Atletico-MG,115
brasileirao_relegation,2025-09-24,Vasco DA Gama,77
brasileirao_relegation,2025-09-24,Fluminense,8
brasileirao_title,2025-09-27,Palmeiras,452
brasileirao_title,2025-09-27,Flamengo,477
brasileirao_title,2025-09-27,Cruzeiro,57
brasileirao_title,2025-09-27,Botafogo,1
brasileirao_title,2025-09-27,Bahia,1
brasileirao_title,2025-09-27,Mirassol,2
brasileirao_relegation,2025-09-27,Juventude,796
brasileirao_relegation,2025-09-27,Vitoria,748
brasileirao_relegation,2025-09-27,Fortaleza EC,734
brasileirao_relegation,2025-09-27,Sport Recife,954
brasileirao_relegation,2025-09-27,Gremio,62
brasileirao_relegation,2025-09-27,Ceara,172
brasileirao_relegation,2025-09-27,Santos,237
brasileirao_relegation,2025-09-27,Corinthians,33
brasileirao_relegation,2025-09-27,Internacional,94
brasileirao_relegation,2025-09-27,Fluminense,13
brasileirao_relegation,2025-09-27,Atletico-MG,43
brasileirao_relegation,2025-09-27,RB Bragantino,47
brasileirao_relegation,2025-09-27,Vasco DA Gama,25
brasileirao_relegation,2025-09-27,Sao Paulo,1
brasileirao_relegation,2025-09-27,Bahia,1
brasileirao_title,2025-09-28,Flamengo,671
brasileirao_title,2025-09-28,Palmeiras,285
brasileirao_title,2025-09-28,Cruzeiro,33
brasileirao_title,2025-09-28,Mirassol,1
brasileirao_relegation,2025-09-28,Ceara,158
brasileirao_relegation,2025-09-28,Juventude,810
brasileirao_relegation,2025-09-28,Fortaleza EC,722
brasileirao_relegation,2025-09-28,Sport Recife,959
brasileirao_relegation,2025-09-28,Vitoria,831
brasileirao_relegation,2025-09-28,Santos,175
brasileirao_relegation,2025-09-28,Internacional,87
brasileirao_relegation,2025-09-28,Atletico-MG,43
brasileirao_relegation,2025-09-28,Corinthians,69
brasileirao_relegation,2025-09-28,RB Bragantino,53
brasileirao_relegation,2025-09-28,Vasco DA Gama,27
brasileirao_relegation,2025-09-28,Gremio,26
brasileirao_title,2025-09-29,Flamengo,692
brasileirao_title,2025-09-29,Palmeiras,273
brasileirao_title,2025-09-29,Cruzeiro,24
brasileirao_title,2025-09-29,Mirassol,1
brasileirao_relegation,2025-09-29,Fortaleza EC,760
brasileirao_relegation,2025-09-29,Juventude,782
brasileirao_relegation,2025-09-29,Vitoria,849
brasileirao_relegation,2025-09-29,Sport Recife,953
brasileirao_relegation,2025-09-29,RB Bragantino,51
brasileirao_relegation,2025-09-29,Santos,217
brasileirao_relegation,2025-09-29,Internacional,93
brasileirao_relegation,2025-09-29,Vasco DA Gama,37
brasileirao_relegation,2025-09-29,Atletico-MG,67
brasileirao_relegation,2025-09-29,Corinthians,55
brasileirao_relegation,2025-09-29,Ceara,61
brasileirao_relegation,2025-09-29,Gremio,29
brasileirao_relegation,2025-09-29,Bahia,1
brasileirao_relegation,2025-09-29,Sao Paulo,4
brasileirao_relegation,2025-09-29,Fluminense,1
brasileirao_title,2025-09-30,Flamengo,656
brasileirao_title,2025-09-30,Cruzeiro,46
brasileirao_title,2025-09-30,Palmeiras,283
brasileirao_title,2025-09-30,Mirassol,3
brasileirao_title,2025-09-30,Botafogo,1
brasileirao_title,2025-09-30,Fluminense,1
brasileirao_relegation,2025-09-30,Internacional,78
brasileirao_relegation,2025-09-30,Juventude,765
brasileirao_relegation,2025-09-30,Sport Recife,958
brasileirao_relegation,2025-09-30,Vitoria,840
brasileirao_relegation,2025-09-30,Fortaleza EC,736
brasileirao_relegation,2025-09-30,Santos,210
brasileirao_relegation,2025-09-30,Ceara,46
brasileirao_relegation,2025-09-30,Atletico-MG,107
brasileirao_relegation,2025-09-30,Vasco DA Gama,38
brasileirao_relegation,2025-09-30,RB Bragantino,64
brasileirao_relegation,2025-09-30,Sao Paulo,4
brasileirao_relegation,2025-09-30,Corinthians,81
brasileirao_relegation,2025-09-30,Gremio,31
brasileirao_relegation,2025-09-30,Fluminense,2
brasileirao_title,2025-10-01,Palmeiras,322
brasileirao_title,2025-10-01,Flamengo,634
brasileirao_title,2025-10-01,Cruzeiro,33
brasileirao_title,2025-10-01,Botafogo,1
brasileirao_relegation,2025-10-01,Vasco DA Gama,62
brasileirao_relegation,2025-10-01,Fortaleza EC,726
brasileirao_relegation,2025-10-01,Vitoria,831
brasileirao_relegation,2025-10-01,Sport Recife,971
brasileirao_relegation,2025-10-01,Gremio,39
brasileirao_relegation,2025-10-01,Juventude,758
brasileirao_relegation,2025-10-01,Internacional,102
brasileirao_relegation,2025-10-01,Santos,215
brasileirao_relegation,2025-10-01,Atletico-MG,99
brasileirao_relegation,2025-10-01,Ceara,59
brasileirao_relegation,2025-10-01,Sao Paulo,1
brasileirao_relegation,2025-10-01,Fluminense,1
brasileirao_relegation,2025-10-01,RB Bragantino,40
brasileirao_relegation,2025-10-01,Corinthians,56
brasileirao_title,2025-10-02,Flamengo,553
brasileirao_title,2025-10-02,Palmeiras,389
brasileirao_title,2025-10-02,Cruzeiro,47
brasileirao_title,2025-10-02,Botafogo,1
brasileirao_relegation,2025-10-02,RB Bragantino,39
brasileirao_relegation,2025-10-02,Vitoria,722
brasileirao_relegation,2025-10-02,Juventude,754
brasileirao_relegation,2025-10-02,Sport Recife,951
brasileirao_relegation,2025-10-02,Fortaleza EC,858
brasileirao_relegation,2025-10-02,Vasco DA Gama,52
brasileirao_relegation,2025-10-02,Ceara,93
brasileirao_relegation,2025-10-02,Atletico-MG,74
brasileirao_relegation,2025-10-02,Santos,215
brasileirao_relegation,2025-10-02,Gremio,33
brasileirao_relegation,2025-10-02,Internacional,103
brasileirao_relegation,2025-10-02,Corinthians,65
brasileirao_relegation,2025-10-02,Bahia,1
brasileirao_title,2025-10-04,Flamengo,557
brasileirao_title,2025-10-04,Palmeiras,398
brasileirao_title,2025-10-04,Cruzeiro,35
brasileirao_relegation,2025-10-04,Vasco DA Gama,61
brasileirao_relegation,2025-10-04,Santos,233
brasileirao_relegation,2025-10-04,Sport Recife,965
brasileirao_relegation,2025-10-04,Juventude,754
brasileirao_relegation,2025-10-04,Vitoria,714
brasileirao_relegation,2025-10-04,Fortaleza EC,886
brasileirao_relegation,2025-10-04,Atletico-MG,149
brasileirao_relegation,2025-10-04,Ceara,81
brasileirao_relegation,2025-10-04,Internacional,32
brasileirao_relegation,2025-10-04,Corinthians,25
brasileirao_relegation,2025-10-04,Gremio,39
brasileirao_relegation,2025-10-04,RB Bragantino,19
brasileirao_relegation,2025-10-04,Sao Paulo,2
brasileirao_title,2025-10-05,Palmeiras,605
brasileirao_title,2025-10-05,Flamengo,359
brasileirao_title,2025-10-05,Cruzeiro,26
brasileirao_relegation,2025-10-05,Atletico-MG,150
brasileirao_relegation,2025-10-05,Fortaleza EC,720
brasileirao_relegation,2025-10-05,Juventude,885
brasileirao_relegation,2025-10-05,Sport Recife,966
brasileirao_relegation,2025-10-05,Vitoria,761
brasileirao_relegation,2025-10-05,Santos,324
brasileirao_relegation,2025-10-05,Internacional,31
brasileirao_relegation,2025-10-05,Vasco DA Gama,31
brasileirao_relegation,2025-10-05,Gremio,48
brasileirao_relegation,2025-10-05,RB Bragantino,10
brasileirao_relegation,2025-10-05,Ceara,20
brasileirao_relegation,2025-10-05,Corinthians,13
brasileirao_relegation,2025-10-05,Sao Paulo,1
brasileirao_title,2025-10-08,Palmeiras,604
brasileirao_title,2025-10-08,Flamengo,363
brasileirao_title,2025-10-08,Cruzeiro,23
brasileirao_relegation,2025-10-08,Vitoria,742
brasileirao_relegation,2025-10-08,Fortaleza EC,762
brasileirao_relegation,2025-10-08,Sport Recife,984
brasileirao_relegation,2025-10-08,Juventude,884
brasileirao_relegation,2025-10-08,RB Bragantino,11
brasileirao_relegation,2025-10-08,Santos,373
brasileirao_relegation,2025-10-08,Corinthians,16
brasileirao_relegation,2025-10-08,Gremio,37
brasileirao_relegation,2025-10-08,Vasco DA Gama,24
brasileirao_relegation,2025-10-08,Internacional,45
brasileirao_relegation,2025-10-08,Atletico-MG,57
brasileirao_relegation,2025-10-08,Ceara,24
brasileirao_relegation,2025-10-08,Sao Paulo,1
brasileirao_title,2025-10-11,Flamengo,325
brasileirao_title,2025-10-11,Palmeiras,643
brasileirao_title,2025-10-11,Cruzeiro,22
brasileirao_relegation,2025-10-11,Santos,363
brasileirao_relegation,2025-10-11,Vitoria,725
brasileirao_relegation,2025-10-11,Fortaleza EC,771
brasileirao_relegation,2025-10-11,Sport Recife,978
brasileirao_relegation,2025-10-11,Juventude,921
brasileirao_relegation,2025-10-11,Internacional,25
brasileirao_relegation,2025-10-11,Vasco DA Gama,30
brasileirao_relegation,2025-10-11,RB Bragantino,9
brasileirao_relegation,2025-10-11,Atletico-MG,53
brasileirao_relegation,2025-10-11,Gremio,45
brasileirao_relegation,2025-10-11,Ceara,23
brasileirao_relegation,2025-10-11,Corinthians,17
brasileirao_title,2025-10-15,Flamengo,418
brasileirao_title,2025-10-15,Palmeiras,569
brasileirao_title,2025-10-15,Cruzeiro,3
brasileirao_relegation,2025-10-15,Vitoria,759
brasileirao_relegation,2025-10-15,Fortaleza EC,858
brasileirao_relegation,2025-10-15,Sport Recife,988
brasileirao_relegation,2025-10-15,Juventude,938
brasileirao_relegation,2025-10-15,Ceara,27
brasileirao_relegation,2025-10-15,Santos,155
brasileirao_relegation,2025-10-15,Internacional,49
brasileirao_relegation,2025-10-15,Atletico-MG,87
brasileirao_relegation,2025-10-15,Corinthians,44
brasileirao_relegation,2025-10-15,Vasco DA Gama,4
brasileirao_relegation,2025-10-15,Gremio,36
brasileirao_relegation,2025-10-15,Fluminense,1
brasileirao_relegation,2025-10-15,RB Bragantino,14
brasileirao_title,2025-10-16,Palmeiras,556
brasileirao_title,2025-10-16,Flamengo,429
brasileirao_title,2025-10-16,Cruzeiro,5
brasileirao_relegation,2025-10-16,Vitoria,700
brasileirao_relegation,2025-10-16,Fortaleza EC,859
brasileirao_relegation,2025-10-16,Sport Recife,989
brasileirao_relegation,2025-10-16,Juventude,950
brasileirao_relegation,2025-10-16,RB Bragantino,16
brasileirao_relegation,2025-10-16,Santos,198
brasileirao_relegation,2025-10-16,Internacional,65
brasileirao_relegation,2025-10-16,Atletico-MG,91
brasileirao_relegation,2025-10-16,Gremio,14
brasileirao_relegation,2025-10-16,Corinthians,35
brasileirao_relegation,2025-10-16,Ceara,25
brasileirao_relegation,2025-10-16,Vasco DA Gama,14
brasileirao_relegation,2025-10-16,Sao Paulo,4
brasileirao_title,2025-10-18,Palmeiras,561
brasileirao_title,2025-10-18,Flamengo,419
brasileirao_title,2025-10-18,Cruzeiro,10
brasileirao_relegation,2025-10-18,Vitoria,693
brasileirao_relegation,2025-10-18,Juventude,954
brasileirao_relegation,2025-10-18,Fortaleza EC,925
brasileirao_relegation,2025-10-18,Sport Recife,984
brasileirao_relegation,2025-10-18,Santos,168
brasileirao_relegation,2025-10-18,Ceara,23
brasileirao_relegation,2025-10-18,Internacional,77
brasileirao_relegation,2025-10-18,Atletico-MG,87
brasileirao_relegation,2025-10-18,Vasco DA Gama,6
brasileirao_relegation,2025-10-18,RB Bragantino,19
brasileirao_relegation,2025-10-18,Corinthians,9
brasileirao_relegation,2025-10-18,Sao Paulo,4
brasileirao_relegation,2025-10-18,Gremio,11
brasileirao_title,2025-10-19,Flamengo,572
brasileirao_title,2025-10-19,Palmeiras,407
brasileirao_title,2025-10-19,Cruzeiro,11
brasileirao_relegation,2025-10-19,Vitoria,675
brasileirao_relegation,2025-10-19,Juventude,951
brasileirao_relegation,2025-10-19,Fortaleza EC,910
brasileirao_relegation,2025-10-19,Sport Recife,987
brasileirao_relegation,2025-10-19,Santos,209
brasileirao_relegation,2025-10-19,Atletico-MG,89
brasileirao_relegation,2025-10-19,Internacional,19
brasileirao_relegation,2025-10-19,Ceara,54
brasileirao_relegation,2025-10-19,Gremio,22
brasileirao_relegation,2025-10-19,RB Bragantino,23
brasileirao_relegation,2025-10-19,Vasco DA Gama,11
brasileirao_relegation,2025-10-19,Corinthians,9
brasileirao_relegation,2025-10-19,Sao Paulo,1
brasileirao_title,2025-10-20,Flamengo,571
brasileirao_title,2025-10-20,Palmeiras,410
brasileirao_title,2025-10-20,Cruzeiro,9
brasileirao_relegation,2025-10-20,Vitoria,465
brasileirao_relegation,2025-10-20,Santos,337
brasileirao_relegation,2025-10-20,Sport Recife,989
brasileirao_relegation,2025-10-20,Juventude,932
brasileirao_relegation,2025-10-20,Fortaleza EC,925
brasileirao_relegation,2025-10-20,RB Bragantino,38
brasileirao_relegation,2025-10-20,Atletico-MG,99
brasileirao_relegation,2025-10-20,Ceara,73
brasileirao_relegation,2025-10-20,Internacional,35
brasileirao_relegation,2025-10-20,Gremio,35
brasileirao_relegation,2025-10-20,Corinthians,21
brasileirao_relegation,2025-10-20,Sao Paulo,10
brasileirao_relegation,2025-10-20,Vasco DA Gama,1
brasileirao_title,2025-10-22,Flamengo,583
brasileirao_title,2025-10-22,Palmeiras,399
brasileirao_title,2025-10-22,Cruzeiro,8
brasileirao_relegation,2025-10-22,Juventude,935
brasileirao_relegation,2025-10-22,Santos,324
brasileirao_relegation,2025-10-22,Fortaleza EC,930
brasileirao_relegation,2025-10-22,Sport Recife,988
brasileirao_relegation,2025-10-22,Ceara,55
brasileirao_relegation,2025-10-22,Vitoria,445
brasileirao_relegation,2025-10-22,Atletico-MG,126
brasileirao_relegation,2025-10-22,RB Bragantino,34
brasileirao_relegation,2025-10-22,Gremio,33
brasileirao_relegation,2025-10-22,Corinthians,11
brasileirao_relegation,2025-10-22,Internacional,62
brasileirao_relegation,2025-10-22,Sao Paulo,14
brasileirao_relegation,2025-10-22,Vasco DA Gama,3
brasileirao_title,2025-10-25,Palmeiras,542
brasileirao_title,2025-10-25,Flamengo,430
brasileirao_title,2025-10-25,Cruzeiro,17
brasileirao_title,2025-10-25,Mirassol,1
brasileirao_relegation,2025-10-25,Ceara,93
brasileirao_relegation,2025-10-25,Vitoria,648
brasileirao_relegation,2025-10-25,Juventude,930
brasileirao_relegation,2025-10-25,Sport Recife,990
brasileirao_relegation,2025-10-25,Fortaleza EC,831
brasileirao_relegation,2025-10-25,RB Bragantino,27
brasileirao_relegation,2025-10-25,Santos,326
brasileirao_relegation,2025-10-25,Internacional,54
brasileirao_relegation,2025-10-25,Vasco DA Gama,1
brasileirao_relegation,2025-10-25,Atletico-MG,38
brasileirao_relegation,2025-10-25,Corinthians,3
brasileirao_relegation,2025-10-25,Gremio,18
brasileirao_relegation,2025-10-25,Sao Paulo,1
brasileirao_title,2025-10-26,Palmeiras,473
brasileirao_title,2025-10-26,Flamengo,506
brasileirao_title,2025-10-26,Cruzeiro,9
brasileirao_title,2025-10-26,Mirassol,2
brasileirao_relegation,2025-10-26,Santos,289
brasileirao_relegation,2025-10-26,Fortaleza EC,806
brasileirao_relegation,2025-10-26,Juventude,958
brasileirao_relegation,2025-10-26,Sport Recife,990
brasileirao_relegation,2025-10-26,Vitoria,629
brasileirao_relegation,2025-10-26,RB Bragantino,85
brasileirao_relegation,2025-10-26,Atletico-MG,38
brasileirao_relegation,2025-10-26,Ceara,94
brasileirao_relegation,2025-10-26,Internacional,66
brasileirao_relegation,2025-10-26,Corinthians,1
brasileirao_relegation,2025-10-26,Gremio,4
brasileirao_title,2025-10-29,Flamengo,524
brasileirao_title,2025-10-29,Palmeiras,443
brasileirao_title,2025-10-29,Cruzeiro,18
brasileirao_title,2025-10-29,Mirassol,5
brasileirao_relegation,2025-10-29,Vitoria,604
brasileirao_relegation,2025-10-29,Fortaleza EC,786
brasileirao_relegation,2025-10-29,Juventude,954
brasileirao_relegation,2025-10-29,Sport Recife,989
brasileirao_relegation,2025-10-29,Santos,314
brasileirao_relegation,2025-10-29,Ceara,129
brasileirao_relegation,2025-10-29,Internacional,58
brasileirao_relegation,2025-10-29,Gremio,7
brasileirao_relegation,2025-10-29,Atletico-MG,29
brasileirao_relegation,2025-10-29,RB Bragantino,88
brasileirao_relegation,2025-10-29,Corinthians,1
brasileirao_relegation,2025-10-29,Sao Paulo,1
brasileirao_title,2025-11-01,Palmeiras,903
brasileirao_title,2025-11-01,Flamengo,1090
brasileirao_title,2025-11-01,Cruzeiro,47
brasileirao_title,2025-11-01,Mirassol,1
brasileirao_relegation,2025-11-01,Vitoria,1318
brasileirao_relegation,2025-11-01,Fortaleza EC,1627
brasileirao_relegation,2025-11-01,Juventude,1973
brasileirao_relegation,2025-11-01,Sport Recife,2041
brasileirao_relegation,2025-11-01,Santos,605
brasileirao_relegation,2025-11-01,Ceara,237
brasileirao_relegation,2025-11-01,RB Bragantino,154
brasileirao_relegation,2025-11-01,Internacional,111
brasileirao_relegation,2025-11-01,Atletico-MG,77
brasileirao_relegation,2025-11-01,Corinthians,4
brasileirao_relegation,2025-11-01,Sao Paulo,2
brasileirao_relegation,2025-11-01,Gremio,15
brasileirao_title,2025-11-02,Flamengo,874
brasileirao_title,2025-11-02,Palmeiras,1145
brasileirao_title,2025-11-02,Cruzeiro,21
brasileirao_title,2025-11-02,Mirassol,1
brasileirao_relegation,2025-11-02,Fortaleza EC,1631
brasileirao_relegation,2025-11-02,Vitoria,1348
brasileirao_relegation,2025-11-02,Juventude,2011
brasileirao_relegation,2025-11-02,Sport Recife,2041
brasileirao_relegation,2025-11-02,Santos,638
brasileirao_relegation,2025-11-02,Atletico-MG,57
brasileirao_relegation,2025-11-02,RB Bragantino,196
